text,reply_text,name,source,comment_id,reply_name
回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:发现你了,萨德是目前世界上最厉害的武器。因为它不仅仅可以发现导弹，还可以发现SB。,小小-佛,iPad,4087507412868900,穿啥裤子都往下掉
雇员下岗了,-,嗨蜇皮,iPhone 6s,4087507404365748,-
哇塞，你们这些乐天上班的狗腿子们，是不是没了乐天你们就没地方上班了？,-,gentle丶prince,OPPO R9,4087507404360679,-
"回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:脑子是个好东西<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>","算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",陌生人就叫我高秋爽,小米手机5,4087507387552334,羞涩的起哄架秧子星人
"乐天主动关闭？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shayan-e51a9b4069.png"" style=""width:1em;height:1em;;""></span>",-,陆家的Green,iPhone 6,4087507384011488,-
回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:除了乐天没别的超市了？,闹完之后，下岗的都是中国的员工,乌嘴我爱你,够快才畅快vivo X6S,4087507383712195,Kevin君格君格Durant
"回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:虽然我不知道你是怎么活到现在的，那么我祝福你在哪里上班，哪里就倒闭。反正你会找的到上班的地方<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>",我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……,劫神自好,iPhone 6,4087507379511705,maliry98
乐天不干了，有的是超市会做，员工依然能够就业！我就不明白了，有些人真是杞人忧天，工作没了可以再找，祖国没了你连喷子都做不了了！！！！,-,StillHere---,OPPO R9,4087507378847586,-
<a href='http://m.weibo.cn/n/NoseeTomorrow'>@NoseeTomorrow</a>,-,Laughing7293,iPhone 6 Plus,4087507374652928,NoseeTomorrow
回复<a href='http://m.weibo.cn/n/李晶磊'>@李晶磊</a>:失业个几把，你当时计划经济？分配工作？知道什么叫市场经济吗，SB,然后中国员工大量失业,狂野喵喵奈德丽,魅族 MX6 遇见好照片,4087507374652917,李晶磊
"即使不情愿也得关，只能说自愿了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",-,卓素素0O,iPhone 6,4087507362344224,-
哟哟哟，评论好多悲天悯人的人哦！可是他们除了骂党骂政府还怎么怎么样呢？,-,曾曾曾小璞,iPad客户端,4087507354298492,-
“我华夏民族铮铮铁骨怎样弯曲？！怎能在外人面前奴颜婢膝？！……几代人都在为重振我华夏而努力！君不见以死而警醒国人的志士？不见以血为国拼杀的军人？不见为富国而竭尽所能的商人？更不见今日之华夏与往昔有何不同？”截取小说里的一句话！共勉！热评里那些质疑的声音，可长点心吧。,-,请用有才华来形容我丨,iPhone 6,4087507333292595,-
回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:赞你！文字朴实，透露出来对母亲的爱却能感动众人,我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……,____________cCO,iPhone 6s,4087507332932177,maliry98
中国加油,-,酷舞_工作室培训Joy,iPhone 6 Plus,4087507332929263,-
回复<a href='http://m.weibo.cn/n/说个晚安'>@说个晚安</a>:我赞了一下发现不是，立马取消了,你们有没有发现微博的赞变成蓝色了,maden他丈母娘,iPhone 6s,4087507328729452,说个晚安
回复<a href='http://m.weibo.cn/n/liberum'>@liberum</a>:哈哈哈哈,中国政府和人民最后可能征服了乐天却失去了世界。,九度友,乐2 Pro,4087507321212289,liberum
"回复<a href='http://m.weibo.cn/n/溪上漂流'>@溪上漂流</a>:现在抹黑的名称真是次次新鲜<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>",粉红蛆如愿以偿，然而它主子早已改变了态度，最近各种巴结美国,pukapukupupu海绵蛋糕,iPhone 6s Plus,4087507299676018,溪上漂流
在这里谈失业论的我真是好笑，改革开放后的工厂改制让中国几乎所有的工厂铁饭碗失业下岗，这都过来了，现在这个形势，乐天算个屌？圣母婊可不可以收起那点智商回家拖地？,-,笑脸谁880223,iPhone 6,4087507295375310,-
回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:国家不流氓  还有你的活路？你倒是想文文明明的跟人家谈萨德  请求乐天不要出地 大谈和平 问题是没有点流氓手段谁搭理你啊,唉！真是流氓国家,YY___S,iPhone 6s,4087507295372634,黄太子老师
"回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;;""></span>",我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……,猴靓滴烟发啊,魅蓝 Note,4087507279086907,maliry98
<a href='http://m.weibo.cn/n/哇哦uncle'>@哇哦uncle</a>,-,深拥阳光的睫毛会弯,iPhone 6,4087507278168008,哇哦uncle
"评论热评一群智障<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>  不看也罢！！  怎么就这么多这么瞎操心的人，中国人难道就真的离不开这几十家的超市<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>  在中国，我相信只要肯工作应该就没有饿的死的，说实话，没有这件事，乐天是什么东西我都不知道<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>",-,Word珊兒,魅族 MX6 遇见好照片,4087507274465706,-
回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:水军太厉害,萨德是目前世界上最厉害的武器。因为它不仅仅可以发现导弹，还可以发现SB。,穿啥裤子都往下掉,iPhone 6,4087507270263377,穿啥裤子都往下掉
回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:很多事要分孰轻孰重，这些工作人员还可以去其它超市，不至于下岗失业饿肚子,闹完之后，下岗的都是中国的员工,SherlockJFH,iPad mini,4087507270158913,Kevin君格君格Durant
只想说:热门的有几条，请你们滚出我们中国好吗？？麻溜儿的，赶紧滚！！生在中国长在中国，最后出卖着中国！你说你们怎么就那么贱呢？贱的上天入地了都！！贱畜！！！,-,藤竹涧影,HUAWEI Mate 8,4087507262271574,-
回复<a href='http://m.weibo.cn/n/我有故事和烟酒ang'>@我有故事和烟酒ang</a>:既然大是大非，政府为何不直接驱逐乐天？直接赶出中国好么,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:不止是超市，很多公司都是这样，倒闭了又有新的公司开张。我去年呆的公司欠我一两万工资，今年不是也一样换公司工作。中国这么大，容不下这几十家超市的员工么。大是大非面前总得分清主次啊。,Coollander,Android,4087507261756437,我有故事和烟酒ang
"回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:我泱泱大国，养不活几个乐天员工？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>",闹完之后，下岗的都是中国的员工,我是章大大,OPPO R9,4087507252997782,Kevin君格君格Durant
回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:没毛病,我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……,樱桃小晴子LYQ,好玩不过魅蓝 Note3,4087507249512384,maliry98
回复<a href='http://m.weibo.cn/n/Terence朱'>@Terence朱</a>:嗯嗯嗯！,回复<a href='http://m.weibo.cn/n/Scarstar'>@Scarstar</a>:但愿淮安的没关 要退的话肯定可以退的 毕竟那么多人买,Scarstar,奶茶少女的iPhone 6,4087507245815045,Terence朱
"回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:没有脑子的人活着会节省很多烦恼吧<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",唉！真是流氓国家,大玉宝儿365,iPhone 6s Plus,4087507244953635,黄太子老师
"回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:萨德如果能专门打一家不会伤害别人家 我真诚希望往你家打 使劲打！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",唉！真是流氓国家,杨妍静,美图M6•自拍大明星,4087507241247960,黄太子老师
每月损失这么多……有点厉害啊！,-,吾之素年谁予锦时,iPhone 6s Plus,4087507220096183,-
"回复<a href='http://m.weibo.cn/n/说个晚安'>@说个晚安</a>:你知道楼下的攒为什么比你多了吗？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",你们有没有发现微博的赞变成蓝色了,掌兔,OPPO R9,4087507203409103,说个晚安
就为了不让中华人民共和国的公民失业，而就要去一个赚着人民的钱还拿枪口对着人民的企业去消费，为它继续输送货币？？？这有点道德绑架的意思吧？？？一个乐天倒下去，千万个其他百货站起来。就业形势不好没假，可对于砸锅的乐天而言，我相信员工还是会有其他岗位可以去。不喜勿喷,-,我的代号No007,HUAWEI Mate 8,4087507198729140,-
微博真有意思 前几天评论都在抵制 现在评论都在吐槽 玩微博的人这是完全换了一批吗👀,-,RRResetZZZ,iPhone 6 Plus,4087507195262648,-
回复<a href='http://m.weibo.cn/n/十英寸的英雄'>@十英寸的英雄</a>:感觉就是一群不在超市工作的人拼命抗议 反正不是他们失业 反正又爱国了  一群人再说会有其他超市补上 你来开吗,停业期间必须支付雇员工资这才是最重要的,我找到你了终于,Android,4087507194881246,十英寸的英雄
回复<a href='http://m.weibo.cn/n/洪旭林0'>@洪旭林0</a>:也不缺你吧,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:中国不缺超市,W__佳期如梦,Android客户端,4087507178550802,洪旭林0
失业可以在找啊现在的工作没有找不到只有你不想做,-,-叔本华,小米手机,4087507178449019,-
回复<a href='http://m.weibo.cn/n/北冥真的有鱿鱼'>@北冥真的有鱿鱼</a>:你说的太对了,回复<a href='http://m.weibo.cn/n/墨sang'>@墨sang</a>:难道你一个收银员会干到60岁？,拘谨FM,乐1s,4087507174239992,北冥真的有鱿鱼
